source_id,identifier,title,authors,journal_or_office,publication_date,source_file_name,source_type
SRC_0748,1eitA_KN,,,,,KNOTTIN_NATIVE_PDB/1eitA_KN.pdb,Literature
SRC_0749,,,,,,CyclicPepedia_CrossMapped/CP04928,Literature
SRC_0750,1oma_KNF,,,,,KNOTTIN_NATIVE_PDB/1oma_KNF.pdb,PDB
SRC_0751,,,,,,CyclicPepedia_CrossMapped/CP04922,Literature
SRC_0752,,,,,,CyclicPepedia_CrossMapped/CP04916,Literature
SRC_0753,2wh9A_KN,,,,,KNOTTIN_NATIVE_PDB/2wh9A_KN.pdb,Literature
SRC_0754,4968234##14762003,,,,,CyclicPepedia_CrossMapped/CP02899,Literature
SRC_0755,,,,,,SYNBIP_DeepConnect,Literature
SRC_0756,1c4eA_KN,,,,,KNOTTIN_NATIVE_PDB/1c4eA_KN.pdb,Literature
SRC_0757,1h20A_KN,,,,,KNOTTIN_NATIVE_PDB/1h20A_KN.pdb,Literature
SRC_0758,10557314,,,,,CyclicPepedia_CrossMapped/CP02871,Literature
SRC_0759,,,,,,CyclicPepedia_CrossMapped/CP04987,Literature
SRC_0760,9864322##9765590,,,,,CyclicPepedia_CrossMapped/CP02907,Literature
SRC_0761,15032486,,,,,CyclicPepedia_CrossMapped/CP02903,Literature
SRC_0762,,,,,,CyclicPepedia_CrossMapped/CP04923,Literature
SRC_0763,,,,,,CyclicPepedia_CrossMapped/CP04912,Literature
SRC_0764,,,,,,CyclicPepedia_CrossMapped/CP04925,Literature
SRC_0765,,,,,,CyclicPepedia_CrossMapped/CP04931,Literature
SRC_0766,19515773,,,,,CyclicPepedia_CrossMapped/CP01309,Literature
SRC_0767,4968234##14762003,,,,,CyclicPepedia_CrossMapped/CP02893,Literature
SRC_0768,,,,,,CyclicPepedia_CrossMapped/CP05150,Literature
SRC_0769,,,,,,CyclicPepedia_CrossMapped/CP04930,Literature
SRC_0770,,,,,,CyclicPepedia_CrossMapped/CP04921,Literature
SRC_0771,19515773,,,,,CyclicPepedia_CrossMapped/CP01369,Literature
SRC_0772,,,,,,CyclicPepedia_CrossMapped/CP05149,Literature
SRC_0773,,,,,,CyclicPepedia_CrossMapped/CP04914,Literature
SRC_0774,11734911##10319747##10901448,,,,,CyclicPepedia_CrossMapped/CP01285,Literature
SRC_0775,10600388,,,,,CyclicPepedia_CrossMapped/CP01441,Literature
SRC_0776,2121276##11591669,,,,,CyclicPepedia_CrossMapped/CP02859,Literature
SRC_0777,18191970,,,,,CyclicPepedia_CrossMapped/CP02939,Literature
SRC_0778,,,,,,CyclicPepedia_CrossMapped/CP04910,Literature
SRC_0779,7999137,,,,,CyclicPepedia_CrossMapped/CP01937,Literature
SRC_0780,6441791##17129757##15480790,,,,,CyclicPepedia_CrossMapped/CP02853,Literature
SRC_0781,4076181##18397260,,,,,CyclicPepedia_CrossMapped/CP02856,Literature
SRC_0782,18191970,,,,,CyclicPepedia_CrossMapped/CP02946,Literature
SRC_0783,,,,,,CyclicPepedia_CrossMapped/CP04913,Literature
SRC_0784,,,,,,CyclicPepedia_CrossMapped/CP04827,Literature
SRC_0785,,,,,,CyclicPepedia_CrossMapped/CP04915,Literature
SRC_0786,,,,,,CyclicPepedia_CrossMapped/CP04926,Literature
SRC_0787,,,,,,CyclicPepedia_CrossMapped/CP02938,Literature
SRC_0788,33932786,,,,,CyclicPepedia_CrossMapped/CP04057,Literature
SRC_0789,15032486,,,,,CyclicPepedia_CrossMapped/CP02905,Literature
SRC_0790,4968234##14762003,,,,,CyclicPepedia_CrossMapped/CP02898,Literature
SRC_0791,2121276##11591669,,,,,CyclicPepedia_CrossMapped/CP02861,Literature
SRC_0792,,,,,,CyclicPepedia_CrossMapped/CP04929,Literature
SRC_0793,,,,,,CyclicPepedia_CrossMapped/CP04920,Literature
SRC_0794,17534989,,,,,CyclicPepedia_CrossMapped/CP01437,Literature
SRC_0795,10557314,,,,,CyclicPepedia_CrossMapped/CP02872,Literature
SRC_0796,,,,,,CyclicPepedia_CrossMapped/CP04927,Literature
SRC_0797,58480##1494575##748561##677874,,,,,CyclicPepedia_CrossMapped/CP04218,Literature
SRC_0798,,,,,,CyclicPepedia_CrossMapped/CP05065,Literature
SRC_0799,25089652,,,,,CyclicPepedia_CrossMapped/CP01056,Literature
SRC_0800,,,,,,CyclicPepedia_CrossMapped/CP05696,Literature
SRC_0801,6441791##15109718,,,,,CyclicPepedia_CrossMapped/CP02845,Literature
SRC_0802,2121276##11591669,,,,,CyclicPepedia_CrossMapped/CP02867,Literature
SRC_0803,,,,,,CyclicPepedia_CrossMapped/CP04870,Literature
SRC_0804,33374547,,,,,CyclicPepedia_CrossMapped/CP04046,Literature
SRC_0805,,,,,,CyclicPepedia_CrossMapped/CP05132,Literature
SRC_0806,,,,,,CyclicPepedia_CrossMapped/CP04924,Literature
SRC_0807,,,,,,SYNBIP_DeepConnect,Literature
SRC_0808,,,,,,SYNBIP_DeepConnect,Literature
SRC_0809,30602509##29431987##29125222,,,,,CyclicPepedia_CrossMapped/CP01050,Literature
SRC_0810,,,,,,CyclicPepedia_CrossMapped/CP03516,Literature
SRC_0811,16819832,,,,,CyclicPepedia_CrossMapped/CP05962,Literature
SRC_0812,,,,,,CyclicPepedia_CrossMapped/CP05901,Literature
SRC_0813,2mpqA_KN,,,,,KNOTTIN_NATIVE_PDB/2mpqA_KN.pdb,Literature
SRC_0814,,,,,,CyclicPepedia_CrossMapped/CP05134,Literature
SRC_0815,,,,,,SYNBIP_DeepConnect,Literature
SRC_0816,30975904,,,,,CyclicPepedia_CrossMapped/CP07846,Literature
SRC_0817,,,,,,SYNBIP_DeepConnect,Literature
SRC_0818,2lqaA_KNF,,,,,KNOTTIN_NATIVE_PDB/2lqaA_KNF.pdb,Literature
SRC_0819,22229737,,,,,CyclicPepedia_CrossMapped/CP06851,Literature
SRC_0820,29746088,,,,,CyclicPepedia_CrossMapped/CP08124,Literature
SRC_0821,,,,,,CyclicPepedia_CrossMapped/CP05900,Literature
SRC_0822,2knpA_KN,,,,,KNOTTIN_NATIVE_PDB/2knpA_KN.pdb,Literature
SRC_0823,,,,,,CyclicPepedia_CrossMapped/CP05727,Literature
SRC_0824,2aapA_KNF,,,,,KNOTTIN_NATIVE_PDB/2aapA_KNF.pdb,Literature
SRC_0825,2mquA_KN,,,,,KNOTTIN_NATIVE_PDB/2mquA_KN.pdb,Literature
SRC_0826,2jtbA_KN,,,,,KNOTTIN_NATIVE_PDB/2jtbA_KN.pdb,Literature
SRC_0827,2gx1A_KN,,,,,KNOTTIN_NATIVE_PDB/2gx1A_KN.pdb,Literature
SRC_0828,1lu8A_KN,,,,,KNOTTIN_NATIVE_PDB/1lu8A_KN.pdb,Literature
SRC_0829,1qk7A_KN,,,,,KNOTTIN_NATIVE_PDB/1qk7A_KN.pdb,Literature
SRC_0830,1v90A_KNF,,,,,KNOTTIN_NATIVE_PDB/1v90A_KNF.pdb,Literature
SRC_0831,1w7zH_KNF,,,,,KNOTTIN_NATIVE_PDB/1w7zH_KNF.pdb,Literature
SRC_0832,1h9iI_KNF,,,,,KNOTTIN_NATIVE_PDB/1h9iI_KNF.pdb,Literature
SRC_0833,2let_KN,,,,,KNOTTIN_NATIVE_PDB/2let_KN.pdb,PDB
SRC_0834,,,,,,CyclicPepedia_CrossMapped/CP03493,Literature
SRC_0835,26172377,,,,,CyclicPepedia_CrossMapped/CP08011,Literature
SRC_0836,34127703,,,,,CyclicPepedia_CrossMapped/CP04114,Literature
SRC_0837,23012369,,,,,CyclicPepedia_CrossMapped/CP03554,Literature
SRC_0838,32414842,,,,,CyclicPepedia_CrossMapped/CP03928,Literature
SRC_0839,23151033,,,,,CyclicPepedia_CrossMapped/CP03583,Literature
SRC_0840,27487329,,,,,CyclicPepedia_CrossMapped/CP03681,Literature
SRC_0841,11867090,,,,,CyclicPepedia_CrossMapped/CP02839,Literature
SRC_0842,33932786,,,,,CyclicPepedia_CrossMapped/CP04072,Literature
SRC_0843,26399495,,,,,CyclicPepedia_CrossMapped/CP04100,Literature
SRC_0844,22822203,,,,,CyclicPepedia_CrossMapped/CP03030,Literature
SRC_0845,34671739,,,,,CyclicPepedia_CrossMapped/CP05870,Literature
SRC_0846,34671739,,,,,CyclicPepedia_CrossMapped/CP09276,Literature
SRC_0847,2e2sA_KNF,,,,,KNOTTIN_NATIVE_PDB/2e2sA_KNF.pdb,Literature
SRC_0848,2mh1A_KNF,,,,,KNOTTIN_NATIVE_PDB/2mh1A_KNF.pdb,Literature
SRC_0849,,,,,,CyclicPepedia_CrossMapped/CP05986,Literature
SRC_0850,,,,,,SYNBIP_DeepConnect,Literature
SRC_0851,33927999,,,,,CyclicPepedia_CrossMapped/CP04053,Literature
SRC_0852,33927999,,,,,CyclicPepedia_CrossMapped/CP04054,Literature
SRC_0853,,,,,,SYNBIP_DeepConnect,Literature
SRC_0854,,,,,,SYNBIP_DeepConnect,Literature
SRC_0855,22467870,,,,,CyclicPepedia_CrossMapped/CP03596,Literature
SRC_0856,22467870,,,,,CyclicPepedia_CrossMapped/CP03597,Literature
SRC_0857,34577034,,,,,CyclicPepedia_CrossMapped/CP04142,Literature
SRC_0858,34723512,,,,,CyclicPepedia_CrossMapped/CP04141,Literature
SRC_0859,21554452,,,,,CyclicPepedia_CrossMapped/CP03484,Literature
SRC_0860,20564018,,,,,CyclicPepedia_CrossMapped/CP03465,Literature
SRC_0861,32414842,,,,,CyclicPepedia_CrossMapped/CP03079,Literature
SRC_0862,32414842,,,,,CyclicPepedia_CrossMapped/CP03078,Literature
SRC_0863,19515773,,,,,CyclicPepedia_CrossMapped/CP01367,Literature
SRC_0864,26399495,,,,,CyclicPepedia_CrossMapped/CP04078,Literature
SRC_0865,26399495,,,,,CyclicPepedia_CrossMapped/CP04103,Literature
SRC_0866,26399495,,,,,CyclicPepedia_CrossMapped/CP04102,Literature
SRC_0867,27007913##26668107##32728092,,,,,CyclicPepedia_CrossMapped/CP03116,Literature
SRC_0868,33932786,,,,,CyclicPepedia_CrossMapped/CP04065,Literature
SRC_0869,32414842,,,,,CyclicPepedia_CrossMapped/CP03080,Literature
SRC_0870,34127703,,,,,CyclicPepedia_CrossMapped/CP04120,Literature
SRC_0871,27007913##26965458##26668107,,,,,CyclicPepedia_CrossMapped/CP03088,Literature
SRC_0872,33927999,,,,,CyclicPepedia_CrossMapped/CP04049,Literature
SRC_0873,18558744,,,,,CyclicPepedia_CrossMapped/CP02838,Literature
SRC_0874,16199617,,,,,CyclicPepedia_CrossMapped/CP02987,Literature
SRC_0875,26264857,,,,,CyclicPepedia_CrossMapped/CP03994,Literature
SRC_0876,26878982,,,,,CyclicPepedia_CrossMapped/CP03990,Literature
SRC_0877,16872274,,,,,CyclicPepedia_CrossMapped/CP02885,Literature
SRC_0878,33932786,,,,,CyclicPepedia_CrossMapped/CP04076,Literature
SRC_0879,25894999,,,,,CyclicPepedia_CrossMapped/CP04080,Literature
SRC_0880,2121276##11591669,,,,,CyclicPepedia_CrossMapped/CP02860,Literature
SRC_0881,16872274,,,,,CyclicPepedia_CrossMapped/CP02883,Literature
SRC_0882,26399495,,,,,CyclicPepedia_CrossMapped/CP04079,Literature
SRC_0883,26399495,,,,,CyclicPepedia_CrossMapped/CP04092,Literature
SRC_0884,33932786,,,,,CyclicPepedia_CrossMapped/CP04073,Literature
SRC_0885,34322026,,,,,CyclicPepedia_CrossMapped/CP04134,Literature
SRC_0886,22890611##26399495,,,,,CyclicPepedia_CrossMapped/CP03548,Literature
SRC_0887,31427820,,,,,CyclicPepedia_CrossMapped/CP02249,Literature
SRC_0888,26399495,,,,,CyclicPepedia_CrossMapped/CP04101,Literature
SRC_0889,33932786,,,,,CyclicPepedia_CrossMapped/CP04075,Literature
SRC_0890,26399495,,,,,CyclicPepedia_CrossMapped/CP04094,Literature
SRC_0891,26399495,,,,,CyclicPepedia_CrossMapped/CP04093,Literature
SRC_0892,2ndiA_KNF,,,,,KNOTTIN_NATIVE_PDB/2ndiA_KNF.pdb,Literature
SRC_0893,23897543,,,,,CyclicPepedia_CrossMapped/CP03559,Literature
SRC_0894,,,,,,CyclicPepedia_CrossMapped/CP02937,Literature
SRC_0895,32414842,,,,,CyclicPepedia_CrossMapped/CP03082,Literature
SRC_0896,33932786,,,,,CyclicPepedia_CrossMapped/CP04060,Literature
SRC_0897,33932786,,,,,CyclicPepedia_CrossMapped/CP04059,Literature
SRC_0898,16872274,,,,,CyclicPepedia_CrossMapped/CP02881,Literature
SRC_0899,33932786,,,,,CyclicPepedia_CrossMapped/CP04077,Literature
SRC_0900,33932786,,,,,CyclicPepedia_CrossMapped/CP04074,Literature
SRC_0901,34127703,,,,,CyclicPepedia_CrossMapped/CP04110,Literature
SRC_0902,12824025,,,,,CyclicPepedia_CrossMapped/CP02843,Literature
SRC_0903,8076655,,,,,CyclicPepedia_CrossMapped/CP02887,Literature
SRC_0904,26399495,,,,,CyclicPepedia_CrossMapped/CP04099,Literature
SRC_0905,26399495,,,,,CyclicPepedia_CrossMapped/CP04087,Literature
SRC_0906,26399495,,,,,CyclicPepedia_CrossMapped/CP04088,Literature
SRC_0907,24623651,,,,,CyclicPepedia_CrossMapped/CP02927,Literature
SRC_0908,29592954,,,,,CyclicPepedia_CrossMapped/CP02926,Literature
SRC_0909,,,,,,CyclicPepedia_CrossMapped/CP02933,Literature
SRC_0910,12748394##26195308##23702710,,,,,CyclicPepedia_CrossMapped/CP02925,Literature
SRC_0911,7730157,,,,,CyclicPepedia_CrossMapped/CP02870,Literature
SRC_0912,,,,,,CyclicPepedia_CrossMapped/CP02930,Literature
SRC_0913,11856024,,,,,CyclicPepedia_CrossMapped/CP02923,Literature
SRC_0914,2m9oA_KNF,,,,,KNOTTIN_NATIVE_PDB/2m9oA_KNF.pdb,Literature
SRC_0915,1500346,,,,,CyclicPepedia_CrossMapped/CP02880,Literature
SRC_0916,2mt7A_KN,,,,,KNOTTIN_NATIVE_PDB/2mt7A_KN.pdb,Literature
SRC_0917,2jtuA_KN,,,,,KNOTTIN_NATIVE_PDB/2jtuA_KN.pdb,Literature
SRC_0918,2jryA_KNclean,,,,,KNOTTIN_NATIVE_PDB/2jryA_KNclean.pdb,Literature
SRC_0919,2jryA_KN,,,,,KNOTTIN_NATIVE_PDB/2jryA_KN.pdb,Literature
SRC_0920,,,,,,SYNBIP_DeepConnect,Literature
SRC_0921,,,,,,SYNBIP_DeepConnect,Literature
SRC_0922,,,,,,SYNBIP_DeepConnect,Literature
SRC_0923,,,,,,SYNBIP_DeepConnect,Literature
SRC_0924,,,,,,SYNBIP_DeepConnect,Literature
SRC_0925,5tczA_KN,,,,,KNOTTIN_NATIVE_PDB/5tczA_KN.pdb,Literature
SRC_0926,2h1zA_KNclean,,,,,KNOTTIN_NATIVE_PDB/2h1zA_KNclean.pdb,Literature
SRC_0927,,,,,,SYNBIP_DeepConnect,Literature
SRC_0928,34723512,,,,,CyclicPepedia_CrossMapped/CP04135,Literature
SRC_0929,,,,,,CyclicPepedia_CrossMapped/CP02943,Literature
SRC_0930,,,,,,CyclicPepedia_CrossMapped/CP02944,Literature
SRC_0931,34127703,,,,,CyclicPepedia_CrossMapped/CP04105,Literature
SRC_0932,26399495,,,,,CyclicPepedia_CrossMapped/CP04082,Literature
SRC_0933,26399495,,,,,CyclicPepedia_CrossMapped/CP04083,Literature
SRC_0934,26399495,,,,,CyclicPepedia_CrossMapped/CP04081,Literature
SRC_0935,26399495,,,,,CyclicPepedia_CrossMapped/CP04089,Literature
SRC_0936,26399495,,,,,CyclicPepedia_CrossMapped/CP04104,Literature
SRC_0937,,,,,,CyclicPepedia_CrossMapped/CP03532,Literature
SRC_0938,2kvxA_KNF,,,,,KNOTTIN_NATIVE_PDB/2kvxA_KNF.pdb,Literature
SRC_0939,4968234##14762003,,,,,CyclicPepedia_CrossMapped/CP02896,Literature
SRC_0940,4968234##14762003,,,,,CyclicPepedia_CrossMapped/CP02897,Literature
SRC_0941,26399495,,,,,CyclicPepedia_CrossMapped/CP03641,Literature
SRC_0942,,,,,,SYNBIP_DeepConnect,Literature
SRC_0943,,,,,,SYNBIP_DeepConnect,Literature
SRC_0944,,,,,,SYNBIP_DeepConnect,Literature
SRC_0945,,,,,,SYNBIP_DeepConnect,Literature
SRC_0946,,,,,,SYNBIP_DeepConnect,Literature
SRC_0947,,,,,,SYNBIP_DeepConnect,Literature
SRC_0948,,,,,,SYNBIP_DeepConnect,Literature
SRC_0949,,,,,,SYNBIP_DeepConnect,Literature
SRC_0950,,,,,,SYNBIP_DeepConnect,Literature
SRC_0951,33932786,,,,,CyclicPepedia_CrossMapped/CP04062,Literature
SRC_0952,33932786,,,,,CyclicPepedia_CrossMapped/CP04063,Literature
SRC_0953,,,,,,SYNBIP_DeepConnect,Literature
SRC_0954,,,,,,SYNBIP_DeepConnect,Literature
SRC_0955,,,,,,SYNBIP_DeepConnect,Literature
SRC_0956,,,,,,SYNBIP_DeepConnect,Literature
SRC_0957,,,,,,SYNBIP_DeepConnect,Literature
SRC_0958,,,,,,SYNBIP_DeepConnect,Literature
SRC_0959,,,,,,SYNBIP_DeepConnect,Literature
SRC_0960,,,,,,SYNBIP_DeepConnect,Literature
SRC_0961,,,,,,SYNBIP_DeepConnect,Literature
SRC_0962,,,,,,CyclicPepedia_CrossMapped/CP05135,Literature
SRC_0963,,,,,,CyclicPepedia_CrossMapped/CP05136,Literature
SRC_0964,,,,,,CyclicPepedia_CrossMapped/CP05137,Literature
SRC_0965,,,,,,CyclicPepedia_CrossMapped/CP05138,Literature
SRC_0966,,,,,,CyclicPepedia_CrossMapped/CP04970,Literature
SRC_0967,,,,,,CyclicPepedia_CrossMapped/CP02966,Literature
SRC_0968,,,,,,CyclicPepedia_CrossMapped/CP04906,Literature
SRC_0969,,,,,,CyclicPepedia_CrossMapped/CP05339,Literature
SRC_0970,11856024,,,,,CyclicPepedia_CrossMapped/CP02922,Literature
SRC_0971,2121276##11591669,,,,,CyclicPepedia_CrossMapped/CP02866,Literature
SRC_0972,18191970,,,,,CyclicPepedia_CrossMapped/CP01506,Literature
SRC_0973,,,,,,CyclicPepedia_CrossMapped/CP04852,Literature
SRC_0974,17534989,,,,,CyclicPepedia_CrossMapped/CP01438,Literature
SRC_0975,,,,,,CyclicPepedia_CrossMapped/CP05140,Literature
SRC_0976,2121276##11591669,,,,,CyclicPepedia_CrossMapped/CP02864,Literature
SRC_0977,10600388,,,,,CyclicPepedia_CrossMapped/CP01439,Literature
SRC_0978,,,,,,CyclicPepedia_CrossMapped/CP05084,Literature
SRC_0979,,,,,,CyclicPepedia_CrossMapped/CP05070,Literature
SRC_0980,,,,,,CyclicPepedia_CrossMapped/CP05141,Literature
SRC_0981,,,,,,CyclicPepedia_CrossMapped/CP05024,Literature
SRC_0982,,,,,,CyclicPepedia_CrossMapped/CP05142,Literature
SRC_0983,,,,,,CyclicPepedia_CrossMapped/CP05023,Literature
SRC_0984,,,,,,CyclicPepedia_CrossMapped/CP05064,Literature
SRC_0985,,,,,,CyclicPepedia_CrossMapped/CP05145,Literature
SRC_0986,,,,,,CyclicPepedia_CrossMapped/CP05146,Literature
SRC_0987,,,,,,CyclicPepedia_CrossMapped/CP05125,Literature
SRC_0988,,,,,,CyclicPepedia_CrossMapped/CP05126,Literature
SRC_0989,,,,,,CyclicPepedia_CrossMapped/CP05127,Literature
SRC_0990,,,,,,CyclicPepedia_CrossMapped/CP05130,Literature
SRC_0991,,,,,,CyclicPepedia_CrossMapped/CP05131,Literature
SRC_0992,17191864,,,,,CyclicPepedia_CrossMapped/CP02823,Literature
SRC_0993,,,,,,CyclicPepedia_CrossMapped/CP05724,Literature
SRC_0994,,,,,,CyclicPepedia_CrossMapped/CP05729,Literature
SRC_0995,,,,,,CyclicPepedia_CrossMapped/CP05066,Literature
SRC_0996,,,,,,CyclicPepedia_CrossMapped/CP05085,Literature
SRC_0997,,,,,,CyclicPepedia_CrossMapped/CP02936,Literature
SRC_0998,8557597,,,,,CyclicPepedia_CrossMapped/CP02891,Literature
SRC_0999,,,,,,CyclicPepedia_CrossMapped/CP02947,Literature
SRC_1000,,,,,,CyclicPepedia_CrossMapped/CP02942,Literature
SRC_1001,8557597,,,,,CyclicPepedia_CrossMapped/CP02892,Literature
SRC_1002,8076655,,,,,CyclicPepedia_CrossMapped/CP02890,Literature
SRC_1003,,,,,,CyclicPepedia_CrossMapped/CP02935,Literature
SRC_1004,26399495,,,,,CyclicPepedia_CrossMapped/CP04084,Literature
SRC_1005,26399495,,,,,CyclicPepedia_CrossMapped/CP04085,Literature
SRC_1006,1500346,,,,,CyclicPepedia_CrossMapped/CP02884,Literature
SRC_1007,2kuxA_KN,,,,,KNOTTIN_NATIVE_PDB/2kuxA_KN.pdb,Literature
SRC_1008,2n6rA_KN,,,,,KNOTTIN_NATIVE_PDB/2n6rA_KN.pdb,Literature
SRC_1009,2n86A_KNF,,,,,KNOTTIN_NATIVE_PDB/2n86A_KNF.pdb,Literature
SRC_1010,32414842,,,,,CyclicPepedia_CrossMapped/CP03084,Literature
SRC_1011,33932786,,,,,CyclicPepedia_CrossMapped/CP04071,Literature
SRC_1012,,,,,,CyclicPepedia_CrossMapped/CP04325,Literature
SRC_1013,,,,,,CyclicPepedia_CrossMapped/CP05460,Literature
SRC_1014,26399495,,,,,CyclicPepedia_CrossMapped/CP04086,Literature
SRC_1015,34723512,,,,,CyclicPepedia_CrossMapped/CP04140,Literature
SRC_1016,26264857,,,,,CyclicPepedia_CrossMapped/CP03993,Literature
SRC_1017,26264857,,,,,CyclicPepedia_CrossMapped/CP03992,Literature
SRC_1018,26399495,,,,,CyclicPepedia_CrossMapped/CP04090,Literature
SRC_1019,26399495,,,,,CyclicPepedia_CrossMapped/CP04091,Literature
SRC_1020,33932786,,,,,CyclicPepedia_CrossMapped/CP04058,Literature
SRC_1021,18552180,,,,,CyclicPepedia_CrossMapped/CP02949,Literature
SRC_1022,2n8hA_KNF,,,,,KNOTTIN_NATIVE_PDB/2n8hA_KNF.pdb,Literature
SRC_1023,2n6nA_KNF,,,,,KNOTTIN_NATIVE_PDB/2n6nA_KNF.pdb,Literature
SRC_1024,2kguA_KN,,,,,KNOTTIN_NATIVE_PDB/2kguA_KN.pdb,Literature
SRC_1025,,,,,,CyclicPepedia_CrossMapped/CP03529,Literature
SRC_1026,28621949,,,,,CyclicPepedia_CrossMapped/CP03086,Literature
SRC_1027,28621949,,,,,CyclicPepedia_CrossMapped/CP03085,Literature
SRC_1028,,,,,,CyclicPepedia_CrossMapped/CP03501,Literature
SRC_1029,,,,,,CyclicPepedia_CrossMapped/CP05028,Literature
SRC_1030,22467870,,,,,CyclicPepedia_CrossMapped/CP03588,Literature
SRC_1031,7582984,,,,,CyclicPepedia_CrossMapped/CP01045,Literature
SRC_1032,16098199,,,,,CyclicPepedia_CrossMapped/CP08856,Literature
SRC_1033,5788506,,,,,CyclicPepedia_CrossMapped/CP00280,Literature
SRC_1034,29512653##27512793##18585815,,,,,CyclicPepedia_CrossMapped/CP01221,Literature
SRC_1035,11856024,,,,,CyclicPepedia_CrossMapped/CP00431,Literature
SRC_1036,23342379,,,,,CyclicPepedia_CrossMapped/CP01133,Literature
SRC_1037,22488005##21688787##21411496,,,,,CyclicPepedia_CrossMapped/CP00887,Literature
SRC_1038,22399292,,,,,CyclicPepedia_CrossMapped/CP07335,Literature
SRC_1039,1kqiA_KNF,,,,,KNOTTIN_NATIVE_PDB/1kqiA_KNF.pdb,Literature
SRC_1040,1y29A_KN,,,,,KNOTTIN_NATIVE_PDB/1y29A_KN.pdb,Literature
SRC_1041,32414842,,,,,CyclicPepedia_CrossMapped/CP03040,Literature
SRC_1042,,,,,,CyclicPepedia_CrossMapped/CP05522,Literature
SRC_1043,16755614,,,,,CyclicPepedia_CrossMapped/CP02878,Literature
SRC_1044,,,,,,SYNBIP_DeepConnect,Literature
SRC_1045,3123509,,,,,CyclicPepedia_CrossMapped/CP02875,Literature
SRC_1046,33932786,,,,,CyclicPepedia_CrossMapped/CP04061,Literature
SRC_1047,1oav_KN,,,,,KNOTTIN_NATIVE_PDB/1oav_KN.pdb,PDB
SRC_1048,32414842,,,,,CyclicPepedia_CrossMapped/CP03974,Literature
SRC_1049,26399495,,,,,CyclicPepedia_CrossMapped/CP03643,Literature
SRC_1050,19462049,,,,,CyclicPepedia_CrossMapped/CP03192,Literature
SRC_1051,19462049##33927999,,,,,CyclicPepedia_CrossMapped/CP03193,Literature
SRC_1052,2hlgA_KN,,,,,KNOTTIN_NATIVE_PDB/2hlgA_KN.pdb,Literature
SRC_1053,1hp3A_KN,,,,,KNOTTIN_NATIVE_PDB/1hp3A_KN.pdb,Literature
SRC_1054,1g9pA_KNF,,,,,KNOTTIN_NATIVE_PDB/1g9pA_KNF.pdb,Literature
SRC_1055,22700981,,,,,CyclicPepedia_CrossMapped/CP03602,Literature
SRC_1056,,,,,,CyclicPepedia_CrossMapped/CP05124,Literature
SRC_1057,7999137,,,,,CyclicPepedia_CrossMapped/CP01936,Literature
SRC_1058,,,,,,SYNBIP_DeepConnect,Literature
SRC_1059,,,,,,SYNBIP_DeepConnect,Literature
SRC_1060,,,,,,SYNBIP_DeepConnect,Literature
SRC_1061,,,,,,SYNBIP_DeepConnect,Literature
SRC_1062,,,,,,SYNBIP_DeepConnect,Literature
SRC_1063,,,,,,SYNBIP_DeepConnect,Literature
SRC_1064,,,,,,SYNBIP_DeepConnect,Literature
SRC_1065,,,,,,SYNBIP_DeepConnect,Literature
SRC_1066,,,,,,SYNBIP_DeepConnect,Literature
SRC_1067,,,,,,SYNBIP_DeepConnect,Literature
SRC_1068,,,,,,SYNBIP_DeepConnect,Literature
SRC_1069,,,,,,SYNBIP_DeepConnect,Literature
SRC_1070,,,,,,SYNBIP_DeepConnect,Literature
SRC_1071,,,,,,SYNBIP_DeepConnect,Literature
SRC_1072,,,,,,SYNBIP_DeepConnect,Literature
SRC_1073,,,,,,SYNBIP_DeepConnect,Literature
SRC_1074,,,,,,SYNBIP_DeepConnect,Literature
SRC_1075,,,,,,SYNBIP_DeepConnect,Literature
SRC_1076,,,,,,SYNBIP_DeepConnect,Literature
SRC_1077,,,,,,SYNBIP_DeepConnect,Literature
SRC_1078,1sisA_KNF,,,,,KNOTTIN_NATIVE_PDB/1sisA_KNF.pdb,Literature
SRC_1079,,,,,,SYNBIP_DeepConnect,Literature
SRC_1080,,,,,,SYNBIP_DeepConnect,Literature
SRC_1081,22700981,,,,,CyclicPepedia_CrossMapped/CP03608,Literature
SRC_1082,,,,,,SYNBIP_DeepConnect,Literature
SRC_1083,,,,,,SYNBIP_DeepConnect,Literature
SRC_1084,1354449##7511473##7912964,,,,,CyclicPepedia_CrossMapped/CP00427,Literature
SRC_1085,29212705##23609992,,,,,CyclicPepedia_CrossMapped/CP00957,Literature
SRC_1086,18451569,,,,,CyclicPepedia_CrossMapped/CP00776,Literature
SRC_1087,23718637,,,,,CyclicPepedia_CrossMapped/CP00959,Literature
SRC_1088,2najA_KN,,,,,KNOTTIN_NATIVE_PDB/2najA_KN.pdb,Literature
SRC_1089,17063408##11277744,,,,,CyclicPepedia_CrossMapped/CP00614,Literature
SRC_1090,16104770,,,,,CyclicPepedia_CrossMapped/CP02679,Literature
SRC_1091,3748373##2863780,,,,,CyclicPepedia_CrossMapped/CP01090,Literature
SRC_1092,16872274,,,,,CyclicPepedia_CrossMapped/CP01453,Literature
SRC_1093,9106068##8894806##2784905,,,,,CyclicPepedia_CrossMapped/CP00569,Literature
SRC_1094,,,,,,CyclicPepedia_CrossMapped/CP05027,Literature
SRC_1095,27007913##26965458##33927999,,,,,CyclicPepedia_CrossMapped/CP03094,Literature
SRC_1096,,,,,,CyclicPepedia_CrossMapped/CP02948,Literature
